Inclui transações da Amazon Marketplace; Fulfillment by Amazon (FBA); e Amazon Webstore;;;;;;;;;;;;;;;;;;;;
Todas as quantias em BRL; a menos que especificado;;;;;;;;;;;;;;;;;;;;;
Definições:;;;;;;;;;;;;;;;;;;;;;;
Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos; envio e embalagem para presente.;;;;;;;;;;;;;;;;;;;;;
Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência.;;;;;;;;;;;;;;;;;;;;;;
Outras taxas de transação: Inclui cobranças retroativas de envio; retenção de envi; taxas por item e taxas de coleta de impostos de vendas.;;;;;;;;;;;;;;;;;;;;
Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes;" consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido.";;;;;;;;;;;;;;;;;;;;;
data/hora;id de liquidação;tipo;id do pedido;sku;descrição;quantidade;mercado;tipo de conta;atendimento;cidade do pedido;estado do pedido;postal do pedido;vendas do produto;créditos de remessa;créditos de embalagem de presente;descontos promocionais;imposto de vendas coletados;tarifas de venda;taxas fba;taxas de outras transações;outro;total
5 de jan. de 2026 08:31:59 GMT-8;25241916271;Serviços de Envio;702-0841272-1121056;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:02 GMT-8;25241916271;Serviços de Envio;702-7190719-6400222;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:02 GMT-8;25241916271;Serviços de Envio;702-7190719-6400222;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:02 GMT-8;25241916271;Serviços de Envio;702-4661844-2749864;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:02 GMT-8;25241916271;Serviços de Envio;702-4661844-2749864;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:07 GMT-8;25241916271;Serviços de Envio;701-3494628-5973058;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:07 GMT-8;25241916271;Serviços de Envio;701-3494628-5973058;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:08 GMT-8;25241916271;Serviços de Envio;702-5040422-4469835;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:08 GMT-8;25241916271;Serviços de Envio;702-5040422-4469835;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-3738908-6266652;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-3738908-6266652;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-0313246-3213859;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-0313246-3213859;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-6558176-3684222;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:12 GMT-8;25241916271;Serviços de Envio;702-6558176-3684222;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:18 GMT-8;25241916271;Serviços de Envio;702-7797030-9081052;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:18 GMT-8;25241916271;Serviços de Envio;702-7797030-9081052;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:19 GMT-8;25241916271;Serviços de Envio;702-1420703-9125810;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:19 GMT-8;25241916271;Serviços de Envio;702-1420703-9125810;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:19 GMT-8;25241916271;Serviços de Envio;701-3361202-4073853;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:19 GMT-8;25241916271;Serviços de Envio;701-3361202-4073853;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:20 GMT-8;25241916271;Serviços de Envio;702-2069395-6883400;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
5 de jan. de 2026 08:32:20 GMT-8;25241916271;Serviços de Envio;702-2069395-6883400;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:26 GMT-8;25241916271;Serviços de Envio;701-3389786-6841868;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13;0;-13
5 de jan. de 2026 08:32:26 GMT-8;25241916271;Serviços de Envio;701-3389786-6841868;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:30 GMT-8;25241916271;Serviços de Envio;701-7901533-7653839;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
5 de jan. de 2026 08:32:30 GMT-8;25241916271;Serviços de Envio;701-7901533-7653839;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:31 GMT-8;25241916271;Serviços de Envio;701-3530369-6441849;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:31 GMT-8;25241916271;Serviços de Envio;701-3530369-6441849;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:31 GMT-8;25241916271;Serviços de Envio;702-3748388-0173801;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,5;0;-13,5
5 de jan. de 2026 08:32:31 GMT-8;25241916271;Serviços de Envio;702-3748388-0173801;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:32 GMT-8;25241916271;Serviços de Envio;702-7405673-8565053;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:32 GMT-8;25241916271;Serviços de Envio;702-7405673-8565053;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:32 GMT-8;25241916271;Serviços de Envio;701-5686369-3033843;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:32 GMT-8;25241916271;Serviços de Envio;701-5686369-3033843;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:36 GMT-8;25241916271;Serviços de Envio;701-0511486-9153047;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:36 GMT-8;25241916271;Serviços de Envio;701-0511486-9153047;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:38 GMT-8;25241916271;Serviços de Envio;701-3149560-4202635;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
5 de jan. de 2026 08:32:38 GMT-8;25241916271;Serviços de Envio;701-3149560-4202635;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-21,35;0;-21,35
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-4157699-8723408;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-4157699-8723408;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-6795405-3000245;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-6795405-3000245;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-7995994-2848229;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-7995994-2848229;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-8120313-5721835;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:42 GMT-8;25241916271;Serviços de Envio;701-8120313-5721835;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:46 GMT-8;25241916271;Serviços de Envio;702-1285988-9634663;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:46 GMT-8;25241916271;Serviços de Envio;702-1285988-9634663;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-21;0;-21
5 de jan. de 2026 08:32:46 GMT-8;25241916271;Serviços de Envio;701-3635825-9277057;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:46 GMT-8;25241916271;Serviços de Envio;701-3635825-9277057;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:47 GMT-8;25241916271;Serviços de Envio;702-9840709-7950655;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:47 GMT-8;25241916271;Serviços de Envio;702-9840709-7950655;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:48 GMT-8;25241916271;Serviços de Envio;701-6259091-5960206;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
5 de jan. de 2026 08:32:48 GMT-8;25241916271;Serviços de Envio;701-6259091-5960206;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 08:32:55 GMT-8;25241916271;Serviços de Envio;702-6378493-2976230;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
5 de jan. de 2026 08:32:55 GMT-8;25241916271;Serviços de Envio;702-6378493-2976230;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
5 de jan. de 2026 13:50:05 GMT-8;25354658381;Pedido;702-4479296-7132240;9,78655E+12;Meditações em Provérbios: Sabedoria Para uma Vida Teocêntrica (Volume 2);1;amazon.com.br;Boleto;Vendedor;São Leopoldo;RS;93025;89,9;0;0;0;0;-13,49;0;0;0;76,41
6 de jan. de 2026 00:13:05 GMT-8;25296870171;Pedido;702-2187529-2361032;Prod 1085;O Talão de Cheques do Banco da Fé: Para saques diários das ricas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Balneário Camboriú;SC;88330;49,9;0;0;0;0;-7,49;0;0;0;42,41
6 de jan. de 2026 00:36:41 GMT-8;25354968201;Pedido;701-7944760-5466637;VA-5N7A-ZMX7;Bíblia Trindade - Marrom - Heziom - Letra Grande;1;amazon.com.br;Crédito Mastercard e outros;Amazon;Salvador;BA;41227;109,9;8,9;0;-8,9;0;-18,14;-14,05;0;0;77,71
6 de jan. de 2026 03:02:44 GMT-8;25354968201;Pedido;701-1270663-6101054;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Curitiba;PR;82560;51,9;0;0;0;0;-7,79;0;0;0;44,11
6 de jan. de 2026 04:18:39 GMT-8;25354658381;Pedido;702-0771489-0422618;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Boleto;Vendedor;Barra do Piraí;RJ;27115;51,9;0;0;0;0;-7,79;0;0;0;44,11
6 de jan. de 2026 04:34:24 GMT-8;25354968201;Pedido;702-7908570-5005824;698923;Orando as promessas de Deus: Uma promessa de Deus para cada dia do ano;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Garuva;SC;89248;51,9;0;0;0;0;-7,79;0;0;0;44,11
6 de jan. de 2026 06:21:26 GMT-8;25354658381;Pedido;702-7451075-0117062;8D-7237-RPFR_FBA;O Alfabeto de Ouro - Comentário Bíblico do Salmo 119: Lições do Salmo 119 para sua vida;1;amazon.com.br;Boleto;Amazon;Fortaleza;CE;60184;98,9;8,9;0;-8,9;0;-14,84;-12,05;0;0;72,01
6 de jan. de 2026 06:24:35 GMT-8;25354968201;Pedido;702-8353890-8917050;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Crédito Mastercard e outros;Vendedor;Formiga;MG;35570;99,9;0;0;0;0;-14,99;0;0;0;84,91
6 de jan. de 2026 06:33:52 GMT-8;25354968201;Pedido;701-9843686-4489824;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;4;amazon.com.br;Crédito Mastercard e outros;Vendedor;Macapá;AP;68900;399,6;0;0;0;0;-59,96;0;0;0;339,64
6 de jan. de 2026 06:35:21 GMT-8;25354658381;Pedido;701-6423761-1465810;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Boleto;Vendedor;Goiânia;GO;74375;99,9;0;0;0;0;-14,99;0;0;0;84,91
6 de jan. de 2026 07:57:26 GMT-8;25296870171;Pedido;702-0248867-0871426;698883;Mães da aliança 2026: Orando pelos filhos com base nas promessas de Deus;1;amazon.com.br;Visa Crédito;Vendedor;Recife;PE;51240;99,9;0;0;0;0;-14,99;0;0;0;84,91
6 de jan. de 2026 09:27:43 GMT-8;25354968201;Serviços de Envio;701-3166265-3707404;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:27:43 GMT-8;25354968201;Serviços de Envio;701-3166265-3707404;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:43 GMT-8;25354968201;Serviços de Envio;701-5832417-1849032;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-26,9;0;-26,9
6 de jan. de 2026 09:27:43 GMT-8;25354968201;Serviços de Envio;701-5832417-1849032;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:48 GMT-8;25354968201;Serviços de Envio;701-0273682-8813011;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
6 de jan. de 2026 09:27:48 GMT-8;25354968201;Serviços de Envio;701-0273682-8813011;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:48 GMT-8;25354968201;Serviços de Envio;701-8056011-5806663;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
6 de jan. de 2026 09:27:48 GMT-8;25354968201;Serviços de Envio;701-8056011-5806663;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:53 GMT-8;25354968201;Serviços de Envio;701-0815155-6069001;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:27:53 GMT-8;25354968201;Serviços de Envio;701-0815155-6069001;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:54 GMT-8;25354968201;Serviços de Envio;702-6956427-9968221;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:27:54 GMT-8;25354968201;Serviços de Envio;702-6956427-9968221;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:54 GMT-8;25354968201;Serviços de Envio;702-4198271-0270647;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
6 de jan. de 2026 09:27:54 GMT-8;25354968201;Serviços de Envio;702-4198271-0270647;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:55 GMT-8;25354968201;Serviços de Envio;702-9922938-4166653;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:27:55 GMT-8;25354968201;Serviços de Envio;702-9922938-4166653;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:58 GMT-8;25354968201;Serviços de Envio;702-5211170-9382666;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
6 de jan. de 2026 09:27:58 GMT-8;25354968201;Serviços de Envio;702-5211170-9382666;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:58 GMT-8;25354968201;Serviços de Envio;701-4540010-8384205;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:27:58 GMT-8;25354968201;Serviços de Envio;701-4540010-8384205;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:27:59 GMT-8;25354968201;Serviços de Envio;701-1385410-1817023;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
6 de jan. de 2026 09:27:59 GMT-8;25354968201;Serviços de Envio;701-1385410-1817023;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:04 GMT-8;25354968201;Serviços de Envio;702-8135403-7567423;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:28:04 GMT-8;25354968201;Serviços de Envio;702-8135403-7567423;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:06 GMT-8;25354968201;Serviços de Envio;702-7024015-1228244;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,5;0;-6,5
6 de jan. de 2026 09:28:06 GMT-8;25354968201;Serviços de Envio;702-7024015-1228244;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:06 GMT-8;25354968201;Serviços de Envio;701-0563906-6811442;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:28:06 GMT-8;25354968201;Serviços de Envio;701-0563906-6811442;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:07 GMT-8;25354968201;Serviços de Envio;702-7320857-5722647;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:28:07 GMT-8;25354968201;Serviços de Envio;702-7320857-5722647;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:10 GMT-8;25354968201;Serviços de Envio;701-7946049-6089835;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
6 de jan. de 2026 09:28:10 GMT-8;25354968201;Serviços de Envio;701-7946049-6089835;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;702-3444480-6761031;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-6,75;0;-6,75
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;702-3444480-6761031;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;702-5537808-7805806;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,25;0;-13,25
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;702-5537808-7805806;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;701-4223484-2434647;;Tarifa de manuseio com base no peso Delivery by Amazon;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;-13,45;0;-13,45
6 de jan. de 2026 09:28:11 GMT-8;25354968201;Serviços de Envio;701-4223484-2434647;;Estorno do frete pago pelo comprador;;Amazon.com.br;Crédito Mastercard e outros;Vendedor;;;;0;0;0;0;0;0;0;0;0;0
